RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ZeroBalance_Highsalary_Flag,Product_Engagement_Score,Balance_to_Salary_Ratio
242,15651001,Tsao,515.5,Germany,Female,26.0,5,116803.8,1,1,0,1632.4624999999942,0,0,2,71.55067880579212
243,15813844,Barnes,515.5,France,Male,26.0,8,105961.68,2,0,1,1632.4624999999942,0,0,3,64.90910510961224
244,15596175,McIntosh,515.5,Germany,Male,26.0,6,117411.6,1,1,1,1632.4624999999942,1,0,3,71.9229997626288
245,15576269,Madison,515.5,Spain,Male,26.0,7,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
246,15797219,Ifesinachi,515.5,France,Female,26.0,10,123497.58,1,1,0,1632.4624999999942,1,0,2,75.6510976515543
247,15685500,Glazkov,515.5,Germany,Male,26.0,7,152400.51,2,1,0,1632.4624999999942,0,0,3,93.35620879499562
248,15599792,Dimauro,515.5,France,Female,26.0,1,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
250,15772423,Liao,515.5,Germany,Male,26.0,8,126418.14,1,1,0,1632.4624999999942,1,0,2,77.44014946744593
251,15628112,Hughes,515.5,Germany,Female,26.0,5,77846.9,1,0,0,1632.4624999999942,0,0,1,47.686792192776416
252,15753754,Morrison,515.5,Spain,Female,26.0,1,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
253,15793726,Matveyeva,515.5,France,Female,26.0,0,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
254,15694717,Ku,515.5,Germany,Male,26.0,2,79731.91,1,1,1,1632.4624999999942,0,0,3,48.84149559331396
255,15665834,Cheatham,515.5,Spain,Male,26.0,8,0.0,1,0,0,1632.4624999999942,0,1,1,0.0
256,15765297,Yao,515.5,Spain,Male,26.0,0,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
257,15636684,Kirkland,515.5,France,Male,26.0,10,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
258,15592979,Rose,515.5,Germany,Female,26.0,6,37266.67,2,0,0,1632.4624999999942,0,0,2,22.828499888971496
259,15750803,Jess,515.5,France,Female,26.0,6,127992.25,1,1,1,1632.4624999999942,0,0,3,78.40440438907507
260,15607178,Welch,515.5,Germany,Male,26.0,3,54901.01,1,1,1,1632.4624999999942,0,0,3,33.630793969233714
261,15713853,Ifeajuna,515.5,Germany,Male,26.0,9,108748.08,2,1,1,1632.4624999999942,0,0,4,66.61597433325444
262,15673481,Morton,515.5,Spain,Female,26.0,6,99906.19,1,1,0,1632.4624999999942,0,0,2,61.19968452567845
263,15686776,Rossi,515.5,France,Female,26.0,6,184686.41,2,1,0,1632.4624999999942,0,0,3,113.1336309409868
264,15673693,Reppert,515.5,France,Female,26.0,0,110654.02,1,0,1,1632.4624999999942,0,0,2,67.78349885525725
265,15700696,Kang,515.5,Spain,Male,26.0,9,79019.8,1,1,1,1632.4624999999942,0,0,3,48.40527730346044
266,15813163,Ch'iu,515.5,Spain,Female,26.0,9,99240.51,1,1,0,1632.4624999999942,0,0,2,60.791907930503974
267,15653857,Wallis,498.0,France,Male,26.0,2,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
268,15777076,Clark,515.5,France,Male,26.0,7,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
269,15717398,Fielding,515.5,Spain,Female,26.0,7,0.0,1,0,0,1632.4624999999942,1,0,1,0.0
270,15799217,Zetticci,515.5,Germany,Female,26.0,7,52436.2,1,1,0,1632.4624999999942,0,0,2,32.120921613819725
271,15787071,Dulhunty,515.5,Spain,Male,26.0,9,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
272,15619955,Bevington,515.5,Germany,Male,26.0,3,100337.96,3,1,0,1632.4624999999942,1,0,4,61.464174521620166
273,15796505,Boyle,515.5,Germany,Female,26.0,1,149297.19,2,1,1,1632.4624999999942,0,0,4,91.45520341202358
274,15725166,Newton,515.5,France,Male,26.0,8,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
275,15800116,Bowman,515.5,Germany,Male,26.0,4,145605.44,1,0,1,1632.4624999999942,0,0,2,89.19374258214233
276,15758685,Dubinina,515.5,Spain,Female,26.0,7,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
277,15694456,Toscani,515.5,France,Male,26.0,3,0.0,1,1,1,1632.4624999999942,1,0,3,0.0
278,15767339,Chiazagomekpere,515.5,France,Female,26.0,10,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
279,15683562,Allen,515.5,France,Male,26.0,6,84026.86,1,0,1,1632.4624999999942,0,0,2,51.47245955113842
280,15782210,K'ung,515.5,France,Male,26.0,1,0.0,1,1,0,1632.4624999999942,1,1,2,0.0
281,15668893,Wilsmore,515.5,France,Male,26.0,8,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
282,15669169,Hargreaves,515.5,Spain,Male,26.0,10,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
283,15643024,Huang,479.0,Germany,Male,26.0,4,138718.92,1,1,1,1632.4624999999942,1,0,3,84.97525670574393
284,15699389,Ch'ien,515.5,France,Male,26.0,7,118274.71,1,1,1,1632.4624999999942,0,0,3,72.45171634876785
286,15626144,Chu,515.5,France,Male,26.0,7,113208.86,2,1,0,1632.4624999999942,0,0,3,69.34852102268836
287,15573112,Kang,515.5,Spain,Male,26.0,5,103907.28,1,1,0,1632.4624999999942,0,0,2,63.65063822293031
288,15790678,Davidson,475.0,France,Female,26.0,8,119023.28,1,1,0,1632.4624999999942,0,0,2,72.91026899545957
289,15727556,O'Donnell,515.5,Spain,Female,26.0,5,166297.89,1,1,1,1632.4624999999942,0,0,3,101.86934768792582
290,15697307,Nnachetam,515.5,Spain,Male,26.0,10,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
291,15652266,Chidiebele,515.5,Germany,Male,26.0,9,63227.0,1,0,1,1632.4624999999942,0,0,2,38.7310581406925
292,15607098,Ahmed,515.5,Spain,Female,26.0,5,94521.17,2,1,0,1632.4624999999942,0,0,3,57.90097475439732
293,15655774,Booth,515.5,France,Male,26.0,7,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
294,15590241,Chuang,515.5,Spain,Female,26.0,9,112822.26,1,0,0,1632.4624999999942,1,0,1,69.11170088133748
295,15785819,Shao,515.5,France,Male,26.0,3,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
296,15723654,Tsao,515.5,France,Male,25.0,2,135903.33,1,1,0,1632.4624999999942,0,0,2,83.25050652005818
297,15774510,Tien,515.5,France,Female,26.0,4,125169.26,1,1,1,1632.4624999999942,0,0,3,76.67512117429983
298,15684173,Chang,515.5,Spain,Female,26.0,7,0.0,3,1,0,1632.4624999999942,1,1,4,0.0
299,15650068,Johnson,511.0,France,Male,26.0,0,149117.31,1,1,1,1632.4624999999942,0,0,3,91.34501405085908
300,15811490,French,515.5,France,Male,26.0,5,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
301,15803976,Efremov,515.5,France,Female,26.0,10,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
302,15682541,Hartley,515.5,Spain,Female,26.0,6,132311.71,1,0,0,1632.4624999999942,0,0,1,81.05038247432971
303,15695699,Calabrese,515.5,France,Male,26.0,8,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
304,15624188,Chiu,515.5,France,Female,26.0,6,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
305,15812191,Brennan,515.5,France,Male,26.0,4,118082.89,1,0,0,1632.4624999999942,0,0,1,72.3342128839103
306,15636673,Onwuatuegwu,515.5,France,Male,26.0,1,119266.69,1,1,1,1632.4624999999942,0,0,3,73.05937502392884
307,15594898,Hewitt,515.5,France,Male,26.0,2,0.0,1,1,1,1632.4624999999942,1,1,3,0.0
308,15660211,Shih,515.5,Germany,Male,26.0,7,156847.29,2,1,0,1632.4624999999942,0,0,3,96.08017948344943
309,15773972,Balashov,515.5,France,Male,26.0,4,137104.47,1,1,0,1632.4624999999942,1,0,2,83.98629064986208
310,15746726,Doyle,438.0,Germany,Male,26.0,8,78398.69,1,1,0,1632.4624999999942,0,0,2,48.02480301997766
311,15712287,Pokrovskii,515.5,France,Female,26.0,4,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
312,15702919,Collins,515.5,Germany,Male,26.0,6,63669.42,1,1,0,1632.4624999999942,0,0,2,39.00207202309409
313,15674398,Russo,515.5,France,Male,26.0,3,0.0,2,0,0,1632.4624999999942,0,1,2,0.0
314,15797960,Skinner,515.5,Germany,Female,26.0,0,135296.33,1,1,0,1632.4624999999942,0,0,2,82.87867562042035
315,15631868,Robertson,515.5,Spain,Male,26.0,2,153804.44,1,1,1,1632.4624999999942,0,0,3,94.21621629899649
316,15581539,Atkinson,474.0,Spain,Male,26.0,3,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
317,15662736,Doyle,515.5,France,Male,26.0,2,147069.78,1,1,0,1632.4624999999942,1,0,2,90.09075553037238
318,15666252,Ritchie,515.5,Spain,Male,26.0,9,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
319,15677512,McEncroe,515.5,Spain,Female,22.0,3,0.0,1,1,0,1632.4624999999942,0,0,2,0.0
320,15626114,Pearson,429.0,France,Male,24.0,4,95741.75,1,1,0,1632.4624999999942,0,0,2,58.648667274133615
321,15810834,Gordon,515.5,Spain,Female,26.0,2,145965.33,1,1,1,1632.4624999999942,0,0,3,89.41420093876613
322,15678910,Ts'ai,515.5,France,Female,26.0,8,141441.75,1,1,1,1632.4624999999942,0,0,3,86.64318475922143
323,15694408,Lung,515.5,France,Male,26.0,1,139290.41,1,1,0,1632.4624999999942,1,0,2,85.32533519146719
324,15585215,Yuan,515.5,France,Female,26.0,4,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
325,15682757,Pardey,515.5,France,Male,26.0,3,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
326,15736601,Tai,515.5,France,Male,26.0,4,144428.87,1,1,0,1632.4624999999942,0,0,2,88.47300933405852
327,15601848,Scott,515.5,France,Male,26.0,2,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
328,15736008,Hunter,515.5,France,Female,26.0,9,95441.27,1,1,0,1632.4624999999942,1,0,2,58.464601790240415
329,15669064,Mazzanti,515.5,Germany,Male,26.0,1,144848.74,1,1,1,1632.4624999999942,0,0,3,88.73020972916714
330,15624528,L?,515.5,Germany,Male,26.0,7,116244.14,2,1,1,1632.4624999999942,0,0,4,71.20784704089706
331,15598493,Beach,515.5,France,Male,26.0,7,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
332,15601274,Hsieh,515.5,Spain,Female,26.0,1,146502.07,1,1,0,1632.4624999999942,0,0,2,89.74299256491376
333,15702669,Faulkner,515.5,Germany,Male,26.0,2,117028.6,2,0,1,1632.4624999999942,0,0,3,71.68838487867282
334,15728669,Knowles,515.5,Germany,Female,26.0,8,112013.81,1,1,0,1632.4624999999942,1,0,2,68.6164674533108
335,15742668,Day,515.5,Spain,Female,26.0,6,108269.37,1,1,0,1632.4624999999942,0,0,2,66.3227302311694
336,15697441,Hsueh,485.0,France,Male,26.0,7,182123.79,1,1,0,1632.4624999999942,1,0,2,111.56384296729674
337,15740476,Tsao,515.5,Germany,Female,26.0,3,150923.74,2,0,1,1632.4624999999942,0,0,3,92.45158158303822
338,15648064,Kennedy,515.5,France,Male,26.0,2,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
339,15636624,Nwabugwu,515.5,Spain,Female,26.0,5,165272.13,1,1,0,1632.4624999999942,1,0,2,101.2409963475428
340,15807923,Young,515.5,Germany,Female,26.0,10,115301.31,1,1,0,1632.4624999999942,1,0,2,70.63029625489125
341,15745844,Kerr,515.5,Germany,Female,26.0,6,129502.49,2,0,1,1632.4624999999942,1,0,3,79.32953436908993
342,15786170,Tien,515.5,France,Male,26.0,4,118342.26,1,0,0,1632.4624999999942,0,0,1,72.49309555349689
343,15681081,Marrero,515.5,Spain,Female,26.0,5,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
345,15785869,Pisano,515.5,France,Female,25.0,7,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
346,15763859,Brown,515.5,France,Female,26.0,7,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
347,15658935,Freeman,515.5,Germany,Female,26.0,9,106937.05,2,1,0,1632.4624999999942,0,0,3,65.50658897218183
348,15747358,Russell,515.5,Germany,Male,26.0,3,170331.37,1,1,1,1632.4624999999942,0,0,3,104.34014257601666
349,15735203,Seleznyov,515.5,Germany,Female,26.0,1,114510.85,1,1,1,1632.4624999999942,0,0,3,70.14608298812402
350,15576256,Yusupova,515.5,France,Male,26.0,5,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
351,15659420,Foley,515.5,Spain,Male,26.0,3,107594.11,2,1,1,1632.4624999999942,0,0,4,65.90908520103855
352,15593365,Shih,515.5,Spain,Male,26.0,2,81273.13,1,1,1,1632.4624999999942,0,0,3,49.785603038354814
353,15777352,Ikedinachukwu,515.5,Spain,Female,26.0,7,169399.6,1,1,0,1632.4624999999942,0,0,2,103.76936683078516
354,15812007,Power,515.5,Spain,Male,25.0,6,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
355,15625461,Amos,515.5,France,Female,26.0,1,187841.99,2,1,1,1632.4624999999942,0,0,4,115.06664931047462
356,15739438,Reed,515.5,France,Male,26.0,0,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
357,15611759,Simmons,515.5,Spain,Female,26.0,8,126776.3,2,1,1,1632.4624999999942,0,0,4,77.6595480753772
358,15661629,Ricci,515.5,Spain,Male,26.0,9,126436.29,1,1,0,1632.4624999999942,1,0,2,77.45126764014515
359,15633950,Yen,515.5,France,Male,26.0,1,101960.74,1,1,1,1632.4624999999942,0,0,3,62.45824329808517
360,15592386,Campbell,515.5,France,Male,26.0,3,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
361,15803716,West,515.5,Spain,Male,26.0,3,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
362,15696674,Robinson,515.5,Germany,Female,26.0,2,150842.93,1,0,1,1632.4624999999942,1,0,2,92.402079680238
363,15706365,Bianchi,515.5,France,Female,26.0,9,102535.57,1,1,1,1632.4624999999942,0,0,3,62.81036777261369
364,15745088,Chen,443.0,Germany,Female,26.0,9,99027.61,2,1,0,1632.4624999999942,0,0,3,60.66149145845638
365,15676715,Madukaego,515.5,France,Male,26.0,9,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
366,15613085,Ibrahimova,515.5,Spain,Female,26.0,3,0.0,1,1,1,1632.4624999999942,0,1,3,0.0
367,15633537,Nolan,515.5,Germany,Female,26.0,9,87271.41,2,1,0,1632.4624999999942,0,0,3,53.459978406854866
368,15594720,Scott,460.0,Germany,Female,26.0,8,102742.91,2,1,1,1632.4624999999942,0,0,4,62.93737834712918
369,15684042,Blair,515.5,Germany,Male,26.0,2,40105.51,2,0,1,1632.4624999999942,0,0,3,24.567492361999214
370,15583303,Monaldo,515.5,France,Female,26.0,2,152265.43,1,1,0,1632.4624999999942,0,0,2,93.27346263696748
371,15611579,Sutherland,515.5,Spain,Male,26.0,4,141947.67,1,1,1,1632.4624999999942,0,0,3,86.95309693178282
372,15774696,Cole,515.5,Germany,Female,26.0,1,106307.91,2,0,1,1632.4624999999942,0,0,3,65.12119573956547
373,15694506,Briggs,515.5,Germany,Male,26.0,0,107884.81,2,1,1,1632.4624999999942,0,0,4,66.08715973567563
374,15688074,Gregory,515.5,Germany,Male,26.0,1,125013.72,1,1,1,1632.4624999999942,0,0,3,76.57984180341077
375,15759537,Bianchi,515.5,Germany,Male,26.0,7,58469.37,2,1,1,1632.4624999999942,0,0,4,35.816669601905225
376,15758449,Angelo,515.5,France,Female,26.0,8,0.0,1,0,1,1632.4624999999942,0,0,2,0.0
377,15583456,Gardiner,515.5,Germany,Male,26.0,10,117231.63,3,1,1,1632.4624999999942,1,0,5,71.81275527002943
378,15667871,Kerr,515.5,Spain,Male,26.0,4,152390.26,1,1,0,1632.4624999999942,0,0,2,93.34992993713519
379,15677371,Ko,515.5,Spain,Female,26.0,2,34013.63,1,1,0,1632.4624999999942,0,0,2,20.835780301232106
380,15629677,Distefano,515.5,Spain,Female,26.0,2,0.0,3,0,0,1632.4624999999942,1,1,3,0.0
381,15713578,Farrell,483.0,France,Female,26.0,9,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
382,15591509,Milano,515.5,France,Male,26.0,7,101583.11,2,1,0,1632.4624999999942,0,0,3,62.226917923076556
383,15568240,Ting,492.0,Germany,Female,26.0,10,77168.87,2,0,1,1632.4624999999942,0,0,3,47.27145033959449
384,15622993,Boyd,515.5,Germany,Male,26.0,8,124695.72,2,1,0,1632.4624999999942,0,0,3,76.38504406686245
385,15689294,Onyemaechi,515.5,Germany,Male,26.0,3,105934.96,1,1,0,1632.4624999999942,0,0,2,64.8927371991702
386,15720910,Black,515.5,France,Female,26.0,9,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
387,15721181,Oliver,515.5,Spain,Male,26.0,6,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
388,15776433,Greco,515.5,Spain,Male,26.0,2,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
389,15748936,Whitehead,515.5,Spain,Female,26.0,2,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
391,15685226,Morrison,515.5,Germany,Female,26.0,7,147199.07,1,1,1,1632.4624999999942,0,0,3,90.16995489942374
392,15785611,Onyeoruru,515.5,Germany,Male,26.0,3,183102.29,1,1,1,1632.4624999999942,0,0,3,112.16324417865688
393,15573456,Cunningham,515.5,Spain,Male,26.0,9,127209.0,2,1,0,1632.4624999999942,1,0,3,77.9246077628126
394,15684548,Demidov,515.5,Spain,Male,26.0,8,0.0,2,0,0,417.41,1,0,2,0.0
395,15620505,Celis,515.5,Spain,Female,24.0,0,97378.54,1,1,1,1632.4624999999942,0,0,3,59.65131817729372
396,15807432,Cheng,515.5,Germany,Female,26.0,2,136925.09,2,0,1,1632.4624999999942,0,0,3,83.87640757444687
397,15584766,Knight,515.5,France,Male,26.0,3,54503.55,1,1,1,371.05,0,0,3,146.8900417733459
398,15612187,Morin,515.5,Germany,Male,26.0,8,155726.85,1,1,0,1632.4624999999942,0,0,2,95.3938298735809
399,15762218,Mills,515.5,France,Female,26.0,9,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
400,15646372,Outhwaite,515.5,France,Female,26.0,1,135842.41,1,1,0,1632.4624999999942,1,0,2,83.21318866436472
401,15690452,Tung,515.5,France,Male,26.0,1,63349.75,1,1,0,1632.4624999999942,0,0,2,38.806251292143145
402,15747795,Pai,515.5,Germany,Female,26.0,4,129499.42,1,1,1,1632.4624999999942,0,0,3,79.32765377458928
403,15781589,Carpenter,515.5,Spain,Male,26.0,8,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
404,15732674,Fennell,443.0,Spain,Male,26.0,6,70438.01,2,0,1,1632.4624999999942,0,0,3,43.14831734266499
406,15692761,Pratt,515.5,France,Male,26.0,9,0.0,1,1,0,1632.4624999999942,0,0,2,0.0
407,15578045,Mitchell,515.5,Spain,Female,26.0,9,141434.04,1,0,0,1632.4624999999942,1,0,1,86.63846183296738
408,15745354,Franklin,515.5,Spain,Female,26.0,4,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
409,15701376,K'ung,515.5,Germany,Male,26.0,10,152958.29,2,1,1,1632.4624999999942,0,0,4,93.69788892547336
410,15691625,Ko,515.5,Germany,Female,26.0,3,138306.34,1,1,0,1632.4624999999942,0,0,2,84.72252195685995
412,15760431,Pino,515.5,France,Male,26.0,1,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
413,15686302,Fisk,515.5,Spain,Female,26.0,3,124328.84,1,1,1,1632.4624999999942,0,0,3,76.16030383546357
414,15801559,Chiang,515.5,Germany,Female,26.0,9,181461.48,3,1,1,1632.4624999999942,1,0,5,111.15813073807249
415,15810432,Moseley,515.5,Spain,Male,26.0,8,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
416,15809616,Hsiung,515.5,Spain,Male,26.0,8,0.0,2,0,0,1632.4624999999942,0,1,2,0.0
417,15720559,Heath,487.0,Germany,Female,26.0,5,110368.03,1,0,0,1632.4624999999942,1,0,1,67.60830953237847
418,15695632,Dellucci,515.5,France,Female,26.0,9,89588.35,1,1,1,1632.4624999999942,0,0,3,54.87926981477389
419,15659843,Li,515.5,France,Female,26.0,6,0.0,2,0,0,1632.4624999999942,0,1,2,0.0
420,15615624,De Salis,515.5,France,Female,26.0,6,0.0,2,0,0,1632.4624999999942,0,1,2,0.0
421,15810418,T'ang,515.5,Germany,Female,26.0,3,115924.89,1,1,0,1632.4624999999942,1,0,2,71.01228358997552
422,15716186,Richardson,515.5,France,Female,26.0,2,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
423,15674551,Fitch,515.5,Germany,Male,26.0,7,111756.5,1,1,0,1632.4624999999942,1,0,2,68.4588466810113
424,15622834,Stevenson,515.5,France,Female,26.0,4,0.0,1,1,0,1632.4624999999942,0,1,2,0.0
425,15566111,Estes,515.5,France,Male,26.0,9,0.0,1,1,0,1632.4624999999942,0,0,2,0.0
427,15652883,Chung,492.0,Germany,Male,26.0,10,124576.65,2,1,0,1632.4624999999942,0,0,3,76.31210517852658
428,15806964,Utz,515.5,France,Male,26.0,0,80793.58,1,1,1,1632.4624999999942,0,0,3,49.49184437621096
429,15576313,Wei,486.0,Germany,Female,26.0,9,71340.09,1,1,0,1632.4624999999942,0,0,2,43.70090584010368
430,15806467,Boyle,515.5,Germany,Male,26.0,1,99282.63,1,0,0,1632.4624999999942,1,0,1,60.81770944202415
431,15597602,Nwachinemelu,515.5,Germany,Male,26.0,3,137946.39,1,1,1,1632.4624999999942,1,0,3,84.50202684594623
432,15743040,Kuznetsova,515.5,Germany,Male,26.0,2,127892.57,2,0,1,1632.4624999999942,0,0,3,78.34334326209665
433,15705521,Pisani,515.5,Germany,Female,26.0,0,101084.36,1,1,0,1632.4624999999942,0,0,2,61.92139788815998
434,15595039,Manna,515.5,Germany,Female,26.0,8,114754.08,1,1,0,1632.4624999999942,1,0,2,70.29507875372354
435,15799384,Collier,515.5,France,Male,26.0,8,0.0,1,0,0,1632.4624999999942,0,0,1,0.0
436,15581197,Ricci,515.5,France,Female,26.0,3,99286.98,1,0,1,1632.4624999999942,0,0,2,60.82037412804297
437,15693737,Carr,515.5,Germany,Female,26.0,4,79871.02,2,1,0,1632.4624999999942,0,0,3,48.92671041448137
438,15624623,Hs?,515.5,France,Male,26.0,10,104088.59,2,0,0,1632.4624999999942,0,0,2,63.761703561337775
439,15783501,Findlay,515.5,France,Female,26.0,2,168190.33,2,1,0,1632.4624999999942,0,0,3,103.0286024946978
440,15690134,Hughes,464.0,Germany,Female,26.0,3,85679.25,1,1,1,1632.4624999999942,0,0,3,52.484666569676364
441,15782735,Chukwuemeka,515.5,France,Female,26.0,3,0.0,1,0,0,1632.4624999999942,0,0,1,0.0
442,15611088,Genovese,515.5,France,Female,26.0,9,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
443,15672145,Swift,515.5,France,Female,26.0,7,121551.58,2,1,1,1632.4624999999942,0,0,4,74.45903351531838
444,15732628,Ugoji,515.5,France,Male,26.0,2,122220.19,1,1,1,1632.4624999999942,0,0,3,74.86860494498369
445,15787470,Parkinson,515.5,Spain,Male,26.0,3,116528.15,1,0,0,1632.4624999999942,1,0,1,71.38182347220865
446,15803406,Ross,515.5,France,Female,26.0,1,77780.29,1,0,1,1632.4624999999942,0,0,2,47.64598880525603
447,15730460,Oleary,515.5,France,Male,26.0,2,0.0,1,0,0,1632.4624999999942,0,1,1,0.0
448,15644572,Turnbull,501.0,France,Male,26.0,4,125832.2,1,1,1,1632.4624999999942,0,0,3,77.08121932356819
449,15694860,Uspensky,515.5,France,Female,26.0,6,68065.8,1,0,0,1632.4624999999942,1,0,1,41.69516910801948
450,15658169,Cook,515.5,Spain,Female,26.0,6,127299.34,2,1,0,1632.4624999999942,0,0,3,77.97994747199428
451,15794396,Newbold,494.0,Germany,Female,26.0,7,174937.64,1,1,0,1632.4624999999942,0,0,2,107.16181229277893
452,15785798,Uchechukwu,515.5,France,Male,26.0,9,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
453,15710825,Ch'en,515.5,Spain,Male,26.0,7,110071.1,1,0,0,1632.4624999999942,0,0,1,67.42641867730524
454,15668444,He,515.5,Spain,Female,26.0,3,139432.37,1,1,0,1632.4624999999942,0,0,2,85.41229584140554
455,15726631,Hilton,515.5,France,Female,26.0,6,127357.76,1,0,1,1632.4624999999942,0,0,2,78.01573389894129
456,15733797,Sal,506.0,France,Male,26.0,5,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
457,15747960,Eluemuno,515.5,France,Male,26.0,3,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
458,15634632,Titus,515.5,France,Male,26.0,3,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
459,15707362,Yin,514.0,Germany,Male,26.0,1,95556.31,1,0,1,1632.4624999999942,1,0,2,58.53507201543701
460,15662976,Lettiere,515.5,Spain,Male,26.0,8,0.0,1,1,1,1632.4624999999942,0,1,3,0.0
461,15732778,Templeman,468.0,Germany,Male,26.0,1,111681.98,2,1,1,1632.4624999999942,0,0,4,68.41319785293715
462,15718443,Chibuzo,515.5,France,Male,26.0,3,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
463,15670039,Sun,509.0,Spain,Female,25.0,3,108738.71,2,1,0,1632.4624999999942,0,0,3,66.61023453831277
464,15773792,Evans,515.5,France,Female,26.0,4,133950.37,1,1,1,1632.4624999999942,1,0,3,82.05417888619216
465,15613786,Ogbonnaya,515.5,Spain,Male,26.0,4,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
466,15726032,Enyinnaya,515.5,France,Male,26.0,9,89968.69,1,1,0,1632.4624999999942,0,0,2,55.112255258543655
467,15663252,Olisanugo,515.5,Spain,Female,26.0,9,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
468,15593782,Brookes,515.5,Germany,Female,26.0,5,130878.75,3,1,0,1632.4624999999942,1,0,4,80.17259201972509
469,15633283,Padovano,515.5,France,Male,26.0,8,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
470,15749167,Fisk,515.5,France,Male,26.0,3,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
472,15683625,Hare,515.5,France,Male,26.0,1,149762.08,1,1,0,1632.4624999999942,1,0,2,91.73998177599823
473,15635367,Muir,515.5,France,Male,26.0,2,93844.69,1,1,0,1632.4624999999942,0,0,2,57.48658238703819
474,15681705,Fanucci,515.5,France,Male,26.0,8,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
475,15603156,Elewechi,515.5,France,Female,26.0,1,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
476,15591986,Johnston,515.5,Germany,Male,26.0,6,141078.37,1,0,0,1632.4624999999942,1,0,1,86.42058852806757
477,15798888,Pisano,515.5,Germany,Female,26.0,1,117992.59,1,1,1,1632.4624999999942,0,0,3,72.27889767758856
478,15809722,Ankudinov,515.5,France,Female,26.0,8,100812.33,2,1,0,1632.4624999999942,0,0,3,61.75476006340137
